BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Croydon,Music recording studios,,"Unit 8, New South Quarter, Purley Way",,,,,Croydon,,,531240.820446182,,,E09000008,51.37404632661057,-0.11580411214118251,165572.173207245,,,04/20/2020,Pirate Studios - Croydon Production Studios,,,,,,,http://piratestudios.co.uk
Greenwich,Music recording studios,,22 Bugsby's Way,,,,,,,,540908.5733517183,,,E09000011,51.49051258143183,0.028258995437052854,178790.59039069875,,,04/20/2020,Pirate Studios - Greenwich Production Studios,,,,,,,http://piratestudios.co.uk
Wandsworth,Music recording studios,,17 Lydden Road,,,,,,,,525825.5398787555,,,E09000032,51.446949559670855,-0.19073738570741675,173547.8033396239,,,04/20/2020,Pirate Studios - Earlsfield,,,,,,,http://piratestudios.co.uk
Camden,Music recording studios,,8-16 Cromer Street,Kings Cross,,,,,,,530520.9465452847,,,E09000007,51.52830906739393,-0.1198201521387419,182719.11029986205,,,04/20/2020,Play Deep Studios,,,,,,,https://playdeepstudios.co.uk/
Camden,Music recording studios,,Moore Court 2-10 Alexandra Rd,,,,E09000007,Camden,,,526516.96572236,,,E09000007,51.540936838850506,-0.17704083099782417,184022.92292939516,0,,04/20/2020,Nano Voice Artist,,E05000144,Swiss Cottage,,,,www.nanovoiceartist.com
Camden,Music recording studios,,C/o 42 - 48 Charlbert Street. ,,,,E09000007,Camden,,,528057.9964957096,,,E09000007,51.54599500140592,-0.1546129991695115,184624.38516921975,0,,04/20/2020,Rak Studios Ltd,,E05000136,Haverstock,,,,www.rakstudios.co.uk
Camden,Music recording studios,,46 Grafton Road,Camden,,,E09000007,Camden,,,528725.9651245838,,,E09000007,51.54776224991647,-0.1449072720033688,184837.92270909552,5029686,,04/20/2020,Map Music Ltd,,E05000139,Kentish Town,,,,http://www.mapmusic.net
Camden,Music recording studios,,42767 Spring Place,Camden,,,E09000007,Camden,,,528583.9651634832,,,E09000007,51.54890896339891,-0.1469087459235032,184961.92267548328,5110369,,04/20/2020,Autograph Sound Recording Ltd,,E05000139,Kentish Town,,,,http://www.autograph.co.uk
Camden,Music recording studios,,Lyndhurst Hall Lyndhurst Road,Camden,,,E09000007,Camden,,,526976.9655997573,,,E09000007,51.552705453090866,-0.16993489662798916,185343.9225729177,5021936,,04/20/2020,Air Studios,,E05000135,Hampstead Town,,,,www.airstudios.com
Merton,Music recording studios,,4 Springfield Road,,,,,Merton,,,524985.0002975108,,,E09000024,51.42503173624899,-0.20369362775237174,171088.39236957848,,,04/20/2020,Tape Studios,,,,,,,https://tapelondon.com/tape-studio/
Merton,Music recording studios,,8b Crown Lane,Merton,,,E09000024,Merton,,,525617.9659693935,,,E09000024,51.401826421149046,-0.19550261855038714,168521.9271443918,48130591,,04/20/2020,Crown Lane Studio,,E05000466,Merton Park,,,,www.crownlanestudio.co.uk
Haringey,Music recording studios,,Unit 58 Millmead Industrial Estate,Mill Mead Road,,,,Haringey,,,534772.8442128832,,,E09000014,51.592234189442635,-0.055797173957141455,189943.8859390649,,,04/20/2020,The Cave Studios,,,,,,,
Haringey,Music recording studios,,145H Crouch Hill,Crouch Hill,,,,Haringey,,,530118.6326660677,,,E09000014,51.57759747287185,-0.12359305412857906,188193.3828313289,,,04/20/2020,The Church,,,,,,,http://www.thechurchstudios.com/
Haringey,Music recording studios,,167 Hermitage Road,Harringey Warehouse District,,,,Haringey,,,532345.3591428045,,,E09000014,51.57604312661884,-0.09152122410514689,188078.09634573152,,,04/20/2020,Snap Studios,,,,,,,http://www.snapstudios.co.uk/
Haringey,Music recording studios,,84-86 Tottenham Lane,,,,,Haringey,,,530701.4087881731,,,E09000014,51.58532459793965,-0.1148626420810782,189068.24017348076,,,04/20/2020,Konk Studios,,,,,,,https://www.konkstudios.com/
Haringey,Music recording studios,,Unit 1 Brook Road,,,,E09000014,Haringey,,,530837.9645506067,,,E09000014,51.59353061849633,-0.11255159059758785,189984.92130942934,10003979584,,04/20/2020,Livingston Recording Studios Ltd,,E05000275,Noel Park,,,,http://www.livingstonstudios.co.uk
Haringey,Music recording studios,,23 Crown Close,Winkfield Road,,,E09000014,Haringey,,,531428.9643910162,,,E09000014,51.598964629261324,-0.1037929079470126,190604.92114286026,10003972997,,04/20/2020,Shockwave Studios Ltd,,E05000284,Woodside,,,,www.shockwavestudios.co.uk
Kensington and Chelsea,Music recording studios,,"Arches 56-59, Bard Road, White City",,,,,,,,523638.49668549444,,,E09000020,51.51233237210878,-0.21966767343292715,180769.2452720101,,,04/20/2020,Pirate Studios - Notting Hill,,,,,,,http://piratestudios.co.uk
Kensington and Chelsea,Music recording studios,,Middle Row,,,,,Kensington And Chelsea,,,524147.46014997386,,,E09000020,51.525675280501325,-0.21180974164968847,182266.29837279435,,,04/20/2020,Sleeper Sounds,,,,,,,https://milocostudios.com/studios/sleeper-sounds/location-and-map/
Kensington and Chelsea,Music recording studios,,14a Wrights Lane,Kensington And Chelsea,,,E09000020,Kensington And Chelsea,,,525551.9659856252,,,E09000020,51.49920009614309,-0.19261102550544415,179354.92419968225,217094356,,04/20/2020,Mastering The Mix,,E05009388,Abingdon,,,,
Kensington and Chelsea,Music recording studios,,105 Ladbroke Grove,Kensington And Chelsea,,,E09000020,Kensington And Chelsea,,,524378.9663056026,,,E09000020,51.515474437088436,-0.2088728318961231,181136.92371499148,217106572,,04/20/2020,Sarm Studios,,E05009398,Norland,,,,http://www.sarmstudios.com
Kensington and Chelsea,Music recording studios,,242 Acklam Road,Kensington And Chelsea,,,E09000020,Kensington And Chelsea,,,524763.9662005109,,,E09000020,51.52144700656069,-0.20308871167164907,181810.9235313548,217115482,,04/20/2020,Electric Mastering Ltd,,E05009396,Golborne,,,,www.electricmastering.com
Kensington and Chelsea,Music recording studios,,124-128 Barlby Rd ,,,,E09000020,Kensington And Chelsea,,,523660.9665012717,,,E09000020,51.52328007719501,-0.21891656640319124,181987.92348425643,0,,04/20/2020,Arcadium Studios,,E05009394,Dalgarno,,,,
Sutton,Music recording studios,,2 Sutton Ct Rd Sutton,,,,E09000029,Sutton,,,526045.9658517337,,,E09000029,51.36052512836779,-0.19097809208084027,163936.9283888677,0,,04/20/2020,Starcity Studios,,E05000564,Sutton Central,,,,www.starcitystudios.co.uk
Sutton,Music recording studios,,Pandora House 41-45 Lind Rd,Sutton,,,E09000029,Sutton,,,526381.9657614613,,,E09000029,51.36471946420159,-0.18598608064403688,164411.9282580737,0,,04/20/2020,Soundbox Studios,,E05000564,Sutton Central,,,,
Lambeth,Music recording studios,,Ashley Lodge 122a Thurlow Park Rd,,,,E09000022,Lambeth,,,532539.9640856383,,,E09000022,51.44067554834561,-0.0943690170075238,173019.92591864156,0,,04/20/2020,Red Mastering Studio,,E05000434,Thurlow Park,,,,onlinemastering.org.uk
Lambeth,Music recording studios,,17a Welmar Mews,Lambeth,,,E09000022,Lambeth,,,529879.964806999,,,E09000022,51.458950740488696,-0.1318987799280193,174984.92538478255,10093378271,,04/20/2020,Sonica Studios Ltd,,E05000418,Clapham Common,,,,www.sonicastudios.co.uk
Lambeth,Music recording studios,,43 Tunstall Road,Lambeth,,,E09000022,Lambeth,,,530854.9645432346,,,E09000022,51.462249204531425,-0.11772793399320054,175376.92528024764,100000000000,,04/20/2020,The Dairy Studios,,E05000421,Ferndale,,,,http://www.thedairy.co.uk
Richmond upon Thames,Music recording studios,,Arlington Works 27a Arlington Rd,Twickenham,,,E09000027,Richmond Upon Thames,,,516940.9683258229,,,E09000027,51.45623148451716,-0.31825585002614276,174368.92555341095,0,,04/20/2020,Twickenham Sound Studios Ltd,,E05000531,Twickenham Riverside,,,,www.tss.uk.net
Lewisham,Music recording studios,,23a Halesworth Road,Lewisham,,,E09000023,Lewisham,,,537624.9627052591,,,E09000023,51.46591032719767,-0.020107936522925824,175962.92512165854,100000000000,,04/20/2020,Adb Archstudio,,E05000446,Ladywell,,,,
Hounslow,Music recording studios,,1a Fishers Lane,Hounslow,,,E09000018,Hounslow,,,520909.96724831685,,,E09000018,51.492733292602246,-0.2597379499716308,178522.9244252494,100000000000,,04/20/2020,Cool Music Ltd,,E05000365,Turnham Green,,,,http://www.coolmusicltd.com
Hounslow,Music recording studios,,Flat 9 The Power House,70,Chiswick High Road,,E09000018,Hounslow,,,521617.9670546729,,,E09000018,51.49388482754721,-0.2494946659459165,178667.92438559188,100000000000,,04/20/2020,Metropolis Studios,,E05000348,Chiswick Homefields,,,,
Hammersmith and Fulham,Music recording studios,,12 Hetley Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,522662.9667707303,,,E09000013,51.505675506689435,-0.23398446433277695,180004.92401944532,34019456,,04/20/2020,Rds Studios Ltd,,E05000263,Shepherd's Bush Green,,,,
Islington,Music recording studios,,195 St. John Street,Islington,,,E09000019,Islington,,,531663.9643262273,,,E09000019,51.52436673508204,-0.10350509338889313,182309.92339740763,10091003102,,04/20/2020,Syncbox Post,,E05000370,Clerkenwell,,,,
Islington,Music recording studios,,311-312 Upper Street,Islington,,,E09000019,Islington,,,531703.9643152779,,,E09000019,51.53786433949495,-0.10236698807729788,183812.9229883955,5300095127,,04/20/2020,Angel Recording Studios Ltd,,E05000379,St. Mary's,,,,http://www.angelstudios.co.uk
Hillingdon,Music recording studios,,Chiltern Business Village Arundel Rd,Uxbridge,,,E09000017,Hillingdon,,,504630.9716724645,,,E09000017,51.53661418333195,-0.49279411795116523,183043.92319516966,0,,04/20/2020,Rnr Studios,,E05000341,Uxbridge South,,,,
Newham,Music recording studios,,151 Earlham Grove,Newham,,,E09000025,Newham,,,540215.9619981549,,,E09000025,51.548260839476505,0.020837699493362404,185197.92260895675,46022854,,04/20/2020,Press Play Studio Ltd,,E05000484,Forest Gate South,,,,
Harrow,Music recording studios,,21 Greenford Road,Harrow,,,E09000015,Harrow,,,515638.96868229174,,,E09000015,51.561009167886404,-0.3331776376149129,185996.92239532294,100000000000,,04/20/2020,Ten Eight Seven Mastering Ltd,,E05000289,Harrow On The Hill,,,,
Harrow,Music recording studios,,107 Hindes Road,Harrow,,,E09000015,Harrow,,,514910.96887820534,,,E09000015,51.584372957727965,-0.3428306714423929,188579.92169195507,100000000000,,04/20/2020,Eastcote Studios Ltd,,E05000288,Greenhill,,,,www.eastcotestudios.co.uk
Waltham Forest,Music recording studios,,55 Leybourne Road,Waltham Forest,,,E09000031,Waltham Forest,,,539910.9620840703,,,E09000031,51.56639806046808,0.017240940437263836,187207.92206497648,100000000000,,04/20/2020,Gess Productions Ltd,,E05000605,Leytonstone,,,,
Waltham Forest,Music recording studios,,Waltham Forest ,,,,E09000031,Waltham Forest,,,537217.9628147226,,,E09000031,51.58654994901532,-0.020741663250748592,189376.92147386947,10009149245,,04/20/2020,Mews Productions Recording Studios,,E05000599,High Street,,,,
Waltham Forest,Music recording studios,,1 Blenheim Road,Waltham Forest,,,E09000031,Waltham Forest,,,535916.9631706337,,,E09000031,51.58977630781844,-0.03938436294932044,189700.92138730717,100000000000,,04/20/2020,Bark Studio,,E05000608,William Morris,,,,www.barkstudio.co.uk
Haringey,Music rehearsal studios,,Unit 16 Mill Mead Industrial Centre,Mill Mead Road,,,E09000014,HARINGEY,,,534746.9633639512,,,E09000014,51.59189922901153,-0.056185113201700686,189905.921207692,100023166840,,04/20/2020,Bally Studios,,E05000281,Tottenham Hale,,,,www.ballystudios.co.uk
Haringey,Music rehearsal studios,,199 Eade Rd,,,,,Harringay,,,532594.7410273649,,,E09000014,51.5748585639844,-0.08797184526494775,187952.8011958513,,,04/20/2020,New River Studios,,,,,,,https://newriverstudios.com/
Haringey,Music rehearsal studios,,Hermitage Works 7,Vale Grove,,,E09000014,Haringey,,,532250.9641652661,,,E09000014,51.575102169910146,-0.09292288228321911,187970.92185601575,100000000000,,04/20/2020,Hermitage Works Studios,,E05000278,Seven Sisters,,,,www.hermitageworksstudios.com
Haringey,Music rehearsal studios,,Unit 11 Crusader Industrial Estate,Hermitage Road,,,E09000014,Haringey,,,532374.9641322317,,,E09000014,51.57635811536499,-0.09108077810136385,188113.92181764462,0,,04/20/2020,Apollo Studio London,,E05000278,Seven Sisters,,,,www.apollostudiolondon.com
Haringey,Music rehearsal studios,,14 The Viaduct,St. James Lane,,,E09000014,Haringey,,,528797.9651044146,,,E09000014,51.58830286839939,-0.14221706740097487,189350.92148215778,10003975672,,04/20/2020,Bonafide Studio,,E05000274,Muswell Hill,,,,www.bonafidestudio.co.uk
Wandsworth,Music rehearsal studios,,The Courtyard Esmond Street,Wandsworth,,,E09000032,WANDSWORTH,,,524396.9661793638,,,E09000032,51.462032084893785,-0.21070703875623154,175190.92520915315,100022639645,,04/20/2020,Ritz Rehearsal Studios,,E05000625,Thamesfield,,,,
Wandsworth,Music rehearsal studios,,17 Lydden Road,,,,,,,,525825.2927948235,,,E09000032,51.446948743388354,-0.1907409738665486,173547.7064145474,,,04/20/2020,Pirate Studios - Earlsfield Rehearsal Studios,,,,,,,http://piratestudios.co.uk
Wandsworth,Music rehearsal studios,,2 Chapel Yard Wandsworth High Stlondon ,,,,E09000032,Wandsworth,,,525496.6773669709,,,E09000032,51.45692200058106,-0.19507699957069585,174649.30743526685,0,,04/20/2020,National Opera Studio,,E05000624,Southfields,,,,http://www.nationaloperastudio.org.uk
Hackney,Music rehearsal studios,,24 Ashwin Street,,,,,Hackney,,,533595.5539749785,,,E09000012,51.54692046625663,-0.07470775785476542,184870.17355667613,,,04/20/2020,Arcola Studio 5,,,,,,,https://www.arcolatheatre.com/about/hire/
Hackney,Music rehearsal studios,,Unit 10 Gillett Square,,,,,Hackney,,,533460.5130656585,,,E09000012,51.54872161405923,-0.07657951833562528,185067.0467570183,,,04/20/2020,Gillet Square  Studios,,,,,,,
Hackney,Music rehearsal studios,,Hackney ,,,,E09000012,Hackney,,,532774.9640227263,,,E09000012,51.52769235678421,-0.08734960123451949,182708.92328736192,10008332356,,04/20/2020,Rooz Studios,,E05009378,Hoxton West,,,,www.roozstudios.co.uk
Hackney,Music rehearsal studios,,209 Hackney Road,Hackney,,,E09000012,Hackney,,,533856.963731251,,,E09000012,51.531229084450366,-0.07160083500590472,183130.92317155824,100000000000,,04/20/2020,Premises Studios,,E05009375,Haggerston,,,,www.premisesstudios.com
Hackney,Music rehearsal studios,,130 Hoxton Street,Hackney,,,E09000012,Hackney,,,533273.9638896323,,,E09000012,51.53177145413536,-0.07998379805986601,183175.9231599848,100000000000,,04/20/2020,Hoxton Hall,,E05009377,Hoxton East & Shoreditch,,,,www.hoxtonhall.co.uk
Hackney,Music rehearsal studios,,357 Railway Arches,Laburnum Street,Hackney,,E09000012,Hackney,,,533553.9638138097,,,E09000012,51.53484148248569,-0.07581713977591813,183524.9230645516,10008238318,,04/20/2020,Kafri Studios,,E05009375,Haggerston,,,,www.kafristudios.co.uk
Hackney,Music rehearsal studios,,270 Mare Street,Hackney,,,E09000012,Hackney,,,534968.9634267092,,,E09000012,51.544857007857146,-0.05498696304470087,184676.92275338212,100000000000,,04/20/2020,Rising Tide Trust,,E05009376,Homerton,,,,
Hackney,Music rehearsal studios,,Atlas Wharf Berkshire Road,Hackney,,,E09000012,Hackney,,,537076.9628535144,,,E09000012,51.54469128254672,-0.0245914862318053,184714.92274199193,10091898280,,04/20/2020,Lsh Spaces,,E05009374,Hackney Wick,,,,www.lshspaces.com
Hackney,Music rehearsal studios,,1-7 Ashwin Street ,,,,E09000012,Hackney,,,533589.9637999487,,,E09000012,51.546497177711075,-0.07480624197734458,184822.92271242075,100023016515,,04/20/2020,Oto Project Space,,E05009370,Dalston,,,,
Hackney,Music rehearsal studios,,160 Dalston Lane,Hackney,,,E09000012,Hackney,,,534186.9636371516,,,E09000012,51.548125776957725,-0.06612681606929716,185019.9226585853,100000000000,,04/20/2020,The Blue Studios,,E05009372,Hackney Central,,,,www.thebluestudios.co.uk
Hackney,Music rehearsal studios,,Unit 2 2a,Barnabas Road,Hackney,,E09000012,Hackney,,,535814.9631953763,,,E09000012,51.548167967152885,-0.04264344103016064,185067.92264691432,10008340190,,04/20/2020,Gunfactory Studios,,E05009376,Homerton,,,,www.gunfactorystudios.com
Hackney,Music rehearsal studios,,11 Gillett Square,Hackney,,,E09000012,Hackney,,,533454.9638366671,,,E09000012,51.54881167547437,-0.07665576091456405,185076.92264354194,10091818908,,04/20/2020,Vortex Jazz Club,,E05009370,Dalston,,,,www.vortexjazz.co.uk
Hackney,Music rehearsal studios,,7a Bouverie Mews ,,,,E09000012,Hackney,,,533278.9638847316,,,E09000012,51.5624677415932,-0.07861940620490142,186591.92223164684,0,,04/20/2020,Reel Rebels Music Studios,,E05009385,Stoke Newington,,,,"http://reelrebelsradio.com/studio-hire/
http://reelrebelsmusicstudios.weebly.com/"
Hackney,Music rehearsal studios,,7a Bouverie Mews,Hackney,,,E09000012,Hackney,,,533305.963877347,,,E09000012,51.56262311338344,-0.07822331400653028,186609.9222267284,100000000000,,04/20/2020,Karma Studios Ltd.,,E05009385,Stoke Newington,,,,
Croydon,Music rehearsal studios,,"Unit 8, New South Quarter",Purley Way,,,,Croydon,,,531240.8137181838,,,E09000008,51.37404931844332,-0.11580408599489539,165572.50594915292,,,04/20/2020,Pirate Studios - Croydon DJ Studios,,,,,,,http://piratestudios.co.uk
Croydon,Music rehearsal studios,,20a South End,Croydon,,,E09000008,Croydon,,,532410.9641209197,,,E09000008,51.366610279854015,-0.09929876594051502,164774.92815944133,100000000000,,04/20/2020,Scream Studios,,E05011468,Fairfield,,,,www.screamstudios.net
Croydon,Music rehearsal studios,,Bowyers Yard Haynes Lane,Croydon,,,E09000008,Croydon,,,533379.963858459,,,E09000008,51.41806561440195,-0.08322840199347445,170525.92659828765,10090383277,,04/20/2020,Antenna Studios,,E05011467,Crystal Palace & Upper Norwood,,,,www.antennastudios.co.uk
Greenwich,Music rehearsal studios,,22 Bugsby's Way,,,,,,,,540908.6810666837,,,E09000011,51.49051062344722,0.028260460083960458,178790.3754798617,,,04/20/2020,Pirate Studios - Greenwich Rehearsal Studios,,,,,,,http://piratestudios.co.uk
Greenwich,Music rehearsal studios,,Goldie Leigh Hospital Lodge Hill,Greenwich,,,E09000011,Greenwich,,,547039.9601477467,,,E09000011,51.47784068715917,0.11599802399842256,177553.92468753463,10010234363,,04/20/2020,Abbey Music Studios,,E05000214,Abbey Wood,,,,www.abbeymusicstudios.co.uk
